industry,code
CI005025.WI,002156.SZ
CI005025.WI,002180.SZ
CI005025.WI,002185.SZ
CI005025.WI,002189.SZ
CI005025.WI,002197.SZ
CI005025.WI,002199.SZ
CI005025.WI,002217.SZ
CI005025.WI,002222.SZ
CI005025.WI,002236.SZ
CI005025.WI,002241.SZ
CI005025.WI,002273.SZ
CI005025.WI,002288.SZ
CI005025.WI,002289.SZ
CI005025.WI,002341.SZ
CI005025.WI,002351.SZ
CI005025.WI,002369.SZ
CI005025.WI,002371.SZ
CI005025.WI,002388.SZ
CI005025.WI,002389.SZ
CI005025.WI,002402.SZ
CI005025.WI,002415.SZ
CI005025.WI,002436.SZ
CI005025.WI,002449.SZ
CI005025.WI,002456.SZ
CI005025.WI,002463.SZ
CI005025.WI,002475.SZ
CI005025.WI,002484.SZ
CI005025.WI,002504.SZ
CI005025.WI,002527.SZ
CI005025.WI,002528.SZ
CI005025.WI,002579.SZ
CI005025.WI,002587.SZ
CI005025.WI,002600.SZ
CI005025.WI,002618.SZ
CI005025.WI,002636.SZ
CI005025.WI,002647.SZ
CI005025.WI,002654.SZ
CI005025.WI,002660.SZ
CI005025.WI,002681.SZ
CI005025.WI,002724.SZ
CI005025.WI,002733.SZ
CI005025.WI,002745.SZ
CI005025.WI,002782.SZ
CI005025.WI,002808.SZ
CI005025.WI,002815.SZ
CI005025.WI,002841.SZ
CI005025.WI,002845.SZ
CI005025.WI,002861.SZ
CI005025.WI,002876.SZ
CI005025.WI,002881.SZ
CI005025.WI,002888.SZ
CI005025.WI,002902.SZ
CI005025.WI,002913.SZ
CI005025.WI,002916.SZ
CI005025.WI,002922.SZ
CI005025.WI,002925.SZ
CI005025.WI,300007.SZ
CI005025.WI,300014.SZ
CI005025.WI,300028.SZ
CI005025.WI,300032.SZ
CI005025.WI,300046.SZ
CI005025.WI,300053.SZ
CI005025.WI,300077.SZ
CI005025.WI,300083.SZ
CI005025.WI,300088.SZ
CI005025.WI,300102.SZ
CI005025.WI,300115.SZ
CI005025.WI,300127.SZ
CI005025.WI,300128.SZ
CI005025.WI,300131.SZ
CI005025.WI,300139.SZ
CI005025.WI,300155.SZ
CI005025.WI,300162.SZ
CI005025.WI,300183.SZ
CI005025.WI,300184.SZ
CI005025.WI,300207.SZ
CI005025.WI,300219.SZ
CI005025.WI,300220.SZ
CI005025.WI,300223.SZ
CI005025.WI,300224.SZ
CI005025.WI,300227.SZ
CI005025.WI,300232.SZ
CI005025.WI,300241.SZ
CI005025.WI,300256.SZ
CI005025.WI,300269.SZ
CI005025.WI,300282.SZ
CI005025.WI,300296.SZ
CI005025.WI,300301.SZ
CI005025.WI,300303.SZ
CI005025.WI,300319.SZ
CI005025.WI,300323.SZ
CI005025.WI,300327.SZ
CI005025.WI,300331.SZ
CI005025.WI,300346.SZ
CI005025.WI,300356.SZ
CI005025.WI,300360.SZ
CI005025.WI,300373.SZ
CI005025.WI,300389.SZ
CI005025.WI,300390.SZ
CI005025.WI,300395.SZ
CI005025.WI,300408.SZ
CI005025.WI,300433.SZ
CI005025.WI,300438.SZ
CI005025.WI,300446.SZ
CI005025.WI,300460.SZ
CI005025.WI,300462.SZ
CI005025.WI,300476.SZ
CI005025.WI,300491.SZ
CI005025.WI,300493.SZ
CI005025.WI,300515.SZ
CI005025.WI,300516.SZ
CI005025.WI,300543.SZ
CI005025.WI,300545.SZ
CI005025.WI,300566.SZ
CI005025.WI,300602.SZ
CI005025.WI,300604.SZ
CI005025.WI,300613.SZ
CI005025.WI,300623.SZ
CI005025.WI,300647.SZ
CI005025.WI,300656.SZ
CI005025.WI,300657.SZ
CI005025.WI,300660.SZ
CI005025.WI,300661.SZ
CI005025.WI,300666.SZ
CI005025.WI,300667.SZ
CI005025.WI,300671.SZ
CI005025.WI,300672.SZ
CI005025.WI,300679.SZ
CI005025.WI,300686.SZ
CI005025.WI,300691.SZ
CI005025.WI,300701.SZ
CI005025.WI,300708.SZ
CI005025.WI,300709.SZ
CI005025.WI,300726.SZ
CI005025.WI,300739.SZ
CI005025.WI,600071.SH
CI005025.WI,600110.SH
CI005025.WI,600171.SH
CI005025.WI,600183.SH
CI005025.WI,600203.SH
CI005025.WI,600206.SH
CI005025.WI,600237.SH
CI005025.WI,600288.SH
CI005025.WI,600353.SH
CI005025.WI,600360.SH
CI005025.WI,600363.SH
CI005025.WI,600401.SH
CI005025.WI,600460.SH
CI005025.WI,600478.SH
CI005025.WI,600525.SH
CI005025.WI,600563.SH
CI005025.WI,600584.SH
CI005025.WI,600602.SH
CI005025.WI,600654.SH
CI005025.WI,600667.SH
CI005025.WI,600703.SH
CI005025.WI,600707.SH
CI005025.WI,600747.SH
CI005025.WI,600884.SH
CI005025.WI,601231.SH
CI005025.WI,603005.SH
CI005025.WI,603160.SH
CI005025.WI,603186.SH
CI005025.WI,603228.SH
CI005025.WI,603328.SH
CI005025.WI,603380.SH
CI005025.WI,603386.SH
CI005025.WI,603501.SH
CI005025.WI,603508.SH
CI005025.WI,603595.SH
CI005025.WI,603633.SH
CI005025.WI,603659.SH
CI005025.WI,603678.SH
CI005025.WI,603688.SH
CI005025.WI,603703.SH
CI005025.WI,603738.SH
CI005025.WI,603920.SH
CI005025.WI,603933.SH
CI005025.WI,603936.SH
CI005025.WI,603986.SH
CI005025.WI,603989.SH
CI005025.WI,603996.SH
CI005026.WI,000032.SZ
CI005026.WI,000063.SZ
CI005026.WI,000070.SZ
CI005026.WI,000586.SZ
CI005026.WI,000829.SZ
CI005026.WI,000836.SZ
CI005026.WI,000851.SZ
CI005026.WI,000889.SZ
CI005026.WI,000971.SZ
CI005026.WI,002017.SZ
CI005026.WI,002089.SZ
CI005026.WI,002093.SZ
CI005026.WI,002104.SZ
CI005026.WI,002115.SZ
CI005026.WI,002148.SZ
CI005026.WI,002161.SZ
CI005026.WI,002194.SZ
CI005026.WI,002231.SZ
CI005026.WI,002261.SZ
CI005026.WI,002281.SZ
CI005026.WI,002296.SZ
CI005026.WI,002309.SZ
CI005026.WI,002313.SZ
CI005026.WI,002316.SZ
CI005026.WI,002335.SZ
CI005026.WI,002359.SZ
CI005026.WI,002396.SZ
CI005026.WI,002416.SZ
CI005026.WI,002417.SZ
CI005026.WI,002446.SZ
CI005026.WI,002467.SZ
CI005026.WI,002491.SZ
CI005026.WI,002544.SZ
CI005026.WI,002547.SZ
CI005026.WI,002583.SZ
CI005026.WI,002792.SZ
CI005026.WI,002813.SZ
CI005026.WI,002848.SZ
CI005026.WI,002897.SZ
CI005026.WI,002908.SZ
CI005026.WI,002929.SZ
CI005026.WI,300017.SZ
CI005026.WI,300025.SZ
CI005026.WI,300038.SZ
CI005026.WI,300047.SZ
CI005026.WI,300050.SZ
CI005026.WI,300081.SZ
CI005026.WI,300134.SZ
CI005026.WI,300136.SZ
CI005026.WI,300205.SZ
CI005026.WI,300211.SZ
CI005026.WI,300213.SZ
CI005026.WI,300250.SZ
CI005026.WI,300264.SZ
CI005026.WI,300288.SZ
CI005026.WI,300292.SZ
CI005026.WI,300299.SZ
CI005026.WI,300310.SZ
CI005026.WI,300312.SZ
CI005026.WI,300322.SZ
CI005026.WI,300353.SZ
CI005026.WI,300366.SZ
CI005026.WI,300383.SZ
CI005026.WI,300394.SZ
CI005026.WI,300414.SZ
CI005026.WI,300502.SZ
CI005026.WI,300531.SZ
CI005026.WI,300548.SZ
CI005026.WI,300555.SZ
CI005026.WI,300560.SZ
CI005026.WI,300563.SZ
CI005026.WI,300565.SZ
CI005026.WI,300570.SZ
CI005026.WI,300571.SZ
CI005026.WI,300578.SZ
CI005026.WI,300590.SZ
CI005026.WI,300593.SZ
CI005026.WI,300597.SZ
CI005026.WI,300603.SZ
CI005026.WI,300615.SZ
CI005026.WI,300620.SZ
CI005026.WI,300627.SZ
CI005026.WI,300628.SZ
CI005026.WI,300638.SZ
CI005026.WI,300689.SZ
CI005026.WI,300698.SZ
CI005026.WI,300710.SZ
CI005026.WI,300711.SZ
CI005026.WI,300731.SZ
CI005026.WI,300735.SZ
CI005026.WI,300736.SZ
CI005026.WI,600050.SH
CI005026.WI,600105.SH
CI005026.WI,600130.SH
CI005026.WI,600198.SH
CI005026.WI,600260.SH
CI005026.WI,600289.SH
CI005026.WI,600345.SH
CI005026.WI,600355.SH
CI005026.WI,600405.SH
CI005026.WI,600462.SH
CI005026.WI,600485.SH
CI005026.WI,600487.SH
CI005026.WI,600498.SH
CI005026.WI,600522.SH
CI005026.WI,600680.SH
CI005026.WI,600745.SH
CI005026.WI,600764.SH
CI005026.WI,600775.SH
CI005026.WI,600776.SH
CI005026.WI,600797.SH
CI005026.WI,600804.SH
CI005026.WI,603003.SH
CI005026.WI,603042.SH
CI005026.WI,603083.SH
CI005026.WI,603118.SH
CI005026.WI,603322.SH
CI005026.WI,603421.SH
CI005026.WI,603516.SH
CI005026.WI,603559.SH
CI005026.WI,603602.SH
CI005026.WI,603712.SH
CI005026.WI,603803.SH
CI005027.WI,000034.SZ
CI005027.WI,000066.SZ
CI005027.WI,000555.SZ
CI005027.WI,000662.SZ
CI005027.WI,000748.SZ
CI005027.WI,000938.SZ
CI005027.WI,000948.SZ
CI005027.WI,000977.SZ
CI005027.WI,000997.SZ
CI005027.WI,002063.SZ
CI005027.WI,002065.SZ
CI005027.WI,002090.SZ
CI005027.WI,002152.SZ
CI005027.WI,002153.SZ
CI005027.WI,002177.SZ
CI005027.WI,002195.SZ
CI005027.WI,002230.SZ
CI005027.WI,002232.SZ
CI005027.WI,002253.SZ
CI005027.WI,002268.SZ
CI005027.WI,002279.SZ
CI005027.WI,002280.SZ
CI005027.WI,002306.SZ
CI005027.WI,002308.SZ
CI005027.WI,002312.SZ
CI005027.WI,002331.SZ
CI005027.WI,002362.SZ
CI005027.WI,002368.SZ
CI005027.WI,002373.SZ
CI005027.WI,002376.SZ
CI005027.WI,002380.SZ
CI005027.WI,002383.SZ
CI005027.WI,002401.SZ
CI005027.WI,002405.SZ
CI005027.WI,002410.SZ
CI005027.WI,002439.SZ
CI005027.WI,002474.SZ
CI005027.WI,002512.SZ
CI005027.WI,002518.SZ
CI005027.WI,002546.SZ
CI005027.WI,002577.SZ
CI005027.WI,002609.SZ
CI005027.WI,002635.SZ
CI005027.WI,002642.SZ
CI005027.WI,002649.SZ
CI005027.WI,002657.SZ
CI005027.WI,002766.SZ
CI005027.WI,002771.SZ
CI005027.WI,002777.SZ
CI005027.WI,002829.SZ
CI005027.WI,002835.SZ
CI005027.WI,002866.SZ
CI005027.WI,002869.SZ
CI005027.WI,002906.SZ
CI005027.WI,002912.SZ
CI005027.WI,300002.SZ
CI005027.WI,300010.SZ
CI005027.WI,300020.SZ
CI005027.WI,300033.SZ
CI005027.WI,300036.SZ
CI005027.WI,300042.SZ
CI005027.WI,300074.SZ
CI005027.WI,300075.SZ
CI005027.WI,300076.SZ
CI005027.WI,300078.SZ
CI005027.WI,300085.SZ
CI005027.WI,300096.SZ
CI005027.WI,300098.SZ
CI005027.WI,300130.SZ
CI005027.WI,300150.SZ
CI005027.WI,300157.SZ
CI005027.WI,300166.SZ
CI005027.WI,300167.SZ
CI005027.WI,300168.SZ
CI005027.WI,300170.SZ
CI005027.WI,300177.SZ
CI005027.WI,300182.SZ
CI005027.WI,300188.SZ
CI005027.WI,300191.SZ
CI005027.WI,300202.SZ
CI005027.WI,300209.SZ
CI005027.WI,300212.SZ
CI005027.WI,300229.SZ
CI005027.WI,300231.SZ
CI005027.WI,300235.SZ
CI005027.WI,300245.SZ
CI005027.WI,300248.SZ
CI005027.WI,300253.SZ
CI005027.WI,300270.SZ
CI005027.WI,300271.SZ
CI005027.WI,300275.SZ
CI005027.WI,300277.SZ
CI005027.WI,300287.SZ
CI005027.WI,300290.SZ
CI005027.WI,300297.SZ
CI005027.WI,300302.SZ
CI005027.WI,300311.SZ
CI005027.WI,300324.SZ
CI005027.WI,300330.SZ
CI005027.WI,300333.SZ
CI005027.WI,300339.SZ
CI005027.WI,300348.SZ
CI005027.WI,300352.SZ
CI005027.WI,300365.SZ
CI005027.WI,300367.SZ
CI005027.WI,300369.SZ
CI005027.WI,300377.SZ
CI005027.WI,300378.SZ
CI005027.WI,300379.SZ
CI005027.WI,300380.SZ
CI005027.WI,300386.SZ
CI005027.WI,300399.SZ
CI005027.WI,300419.SZ
CI005027.WI,300440.SZ
CI005027.WI,300448.SZ
CI005027.WI,300449.SZ
CI005027.WI,300451.SZ
CI005027.WI,300455.SZ
CI005027.WI,300458.SZ
CI005027.WI,300465.SZ
CI005027.WI,300468.SZ
CI005027.WI,300469.SZ
CI005027.WI,300479.SZ
CI005027.WI,300494.SZ
CI005027.WI,300496.SZ
CI005027.WI,300508.SZ
CI005027.WI,300513.SZ
CI005027.WI,300520.SZ
CI005027.WI,300523.SZ
CI005027.WI,300525.SZ
CI005027.WI,300532.SZ
CI005027.WI,300541.SZ
CI005027.WI,300542.SZ
CI005027.WI,300546.SZ
CI005027.WI,300550.SZ
CI005027.WI,300552.SZ
CI005027.WI,300556.SZ
CI005027.WI,300559.SZ
CI005027.WI,300561.SZ
CI005027.WI,300579.SZ
CI005027.WI,300588.SZ
CI005027.WI,300598.SZ
CI005027.WI,300605.SZ
CI005027.WI,300608.SZ
CI005027.WI,300609.SZ
CI005027.WI,300624.SZ
CI005027.WI,300645.SZ
CI005027.WI,300659.SZ
CI005027.WI,300663.SZ
CI005027.WI,300678.SZ
CI005027.WI,300682.SZ
CI005027.WI,300687.SZ
CI005027.WI,300730.SZ
CI005027.WI,300738.SZ
CI005027.WI,600100.SH
CI005027.WI,600271.SH
CI005027.WI,600410.SH
CI005027.WI,600446.SH
CI005027.WI,600476.SH
CI005027.WI,600536.SH
CI005027.WI,600570.SH
CI005027.WI,600571.SH
CI005027.WI,600588.SH
CI005027.WI,600601.SH
CI005027.WI,600701.SH
CI005027.WI,600718.SH
CI005027.WI,600728.SH
CI005027.WI,600734.SH
CI005027.WI,600756.SH
CI005027.WI,600845.SH
CI005027.WI,600850.SH
CI005027.WI,601360.SH
CI005027.WI,601519.SH
CI005027.WI,603019.SH
CI005027.WI,603025.SH
CI005027.WI,603039.SH
CI005027.WI,603106.SH
CI005027.WI,603138.SH
CI005027.WI,603189.SH
CI005027.WI,603232.SH
CI005027.WI,603383.SH
CI005027.WI,603496.SH
CI005027.WI,603528.SH
CI005027.WI,603636.SH
CI005027.WI,603660.SH
CI005027.WI,603859.SH
CI005027.WI,603881.SH
CI005027.WI,603890.SH
CI005027.WI,603918.SH
CI005027.WI,603990.SH
CI005028.WI,000038.SZ
CI005028.WI,000156.SZ
CI005028.WI,000606.SZ
CI005028.WI,000607.SZ
CI005028.WI,000665.SZ
CI005028.WI,000673.SZ
CI005028.WI,000676.SZ
CI005028.WI,000681.SZ
CI005028.WI,000719.SZ
CI005028.WI,000793.SZ
CI005028.WI,000802.SZ
CI005028.WI,000835.SZ
CI005028.WI,000892.SZ
CI005028.WI,000917.SZ
CI005028.WI,002027.SZ
CI005028.WI,002071.SZ
CI005028.WI,002095.SZ
CI005028.WI,002131.SZ
CI005028.WI,002137.SZ
CI005028.WI,002143.SZ
CI005028.WI,002174.SZ
CI005028.WI,002175.SZ
CI005028.WI,002181.SZ
CI005028.WI,002188.SZ
CI005028.WI,002238.SZ
CI005028.WI,002247.SZ
CI005028.WI,002292.SZ
CI005028.WI,002315.SZ
CI005028.WI,002343.SZ
CI005028.WI,002354.SZ
CI005028.WI,002400.SZ
CI005028.WI,002425.SZ
CI005028.WI,002445.SZ
CI005028.WI,002502.SZ
CI005028.WI,002517.SZ
CI005028.WI,002530.SZ
CI005028.WI,002555.SZ
CI005028.WI,002558.SZ
CI005028.WI,002599.SZ
CI005028.WI,002602.SZ
CI005028.WI,002624.SZ
CI005028.WI,002655.SZ
CI005028.WI,002712.SZ
CI005028.WI,002739.SZ
CI005028.WI,002858.SZ
CI005028.WI,002878.SZ
CI005028.WI,002889.SZ
CI005028.WI,002905.SZ
CI005028.WI,300027.SZ
CI005028.WI,300031.SZ
CI005028.WI,300051.SZ
CI005028.WI,300052.SZ
CI005028.WI,300058.SZ
CI005028.WI,300059.SZ
CI005028.WI,300063.SZ
CI005028.WI,300071.SZ
CI005028.WI,300079.SZ
CI005028.WI,300104.SZ
CI005028.WI,300113.SZ
CI005028.WI,300133.SZ
CI005028.WI,300148.SZ
CI005028.WI,300226.SZ
CI005028.WI,300242.SZ
CI005028.WI,300251.SZ
CI005028.WI,300291.SZ
CI005028.WI,300295.SZ
CI005028.WI,300315.SZ
CI005028.WI,300336.SZ
CI005028.WI,300359.SZ
CI005028.WI,300364.SZ
CI005028.WI,300392.SZ
CI005028.WI,300418.SZ
CI005028.WI,300426.SZ
CI005028.WI,300431.SZ
CI005028.WI,300467.SZ
CI005028.WI,300518.SZ
CI005028.WI,300528.SZ
CI005028.WI,300533.SZ
CI005028.WI,300612.SZ
CI005028.WI,300654.SZ
CI005028.WI,600037.SH
CI005028.WI,600088.SH
CI005028.WI,600136.SH
CI005028.WI,600229.SH
CI005028.WI,600373.SH
CI005028.WI,600386.SH
CI005028.WI,600455.SH
CI005028.WI,600551.SH
CI005028.WI,600633.SH
CI005028.WI,600637.SH
CI005028.WI,600652.SH
CI005028.WI,600661.SH
CI005028.WI,600715.SH
CI005028.WI,600757.SH
CI005028.WI,600825.SH
CI005028.WI,600831.SH
CI005028.WI,600880.SH
CI005028.WI,600892.SH
CI005028.WI,600936.SH
CI005028.WI,600959.SH
CI005028.WI,600977.SH
CI005028.WI,600996.SH
CI005028.WI,601019.SH
CI005028.WI,601098.SH
CI005028.WI,601595.SH
CI005028.WI,601599.SH
CI005028.WI,601801.SH
CI005028.WI,601811.SH
CI005028.WI,601858.SH
CI005028.WI,601900.SH
CI005028.WI,601928.SH
CI005028.WI,601929.SH
CI005028.WI,601949.SH
CI005028.WI,601999.SH
CI005028.WI,603000.SH
CI005028.WI,603096.SH
CI005028.WI,603103.SH
CI005028.WI,603258.SH
CI005028.WI,603444.SH
CI005028.WI,603533.SH
CI005028.WI,603598.SH
CI005028.WI,603721.SH
CI005028.WI,603729.SH
CI005028.WI,603825.SH
CI005028.WI,603888.SH
CI005028.WI,603999.SH
CI005029.WI,000009.SZ
CI005029.WI,000158.SZ
CI005029.WI,000409.SZ
CI005029.WI,000504.SZ
CI005029.WI,000571.SZ
CI005029.WI,000652.SZ
CI005029.WI,000787.SZ
CI005029.WI,000803.SZ
CI005029.WI,000805.SZ
CI005029.WI,000812.SZ
CI005029.WI,000839.SZ
CI005029.WI,000881.SZ
CI005029.WI,000909.SZ
CI005029.WI,000931.SZ
CI005029.WI,002638.SZ
CI005029.WI,002667.SZ
CI005029.WI,300280.SZ
CI005029.WI,300338.SZ
CI005029.WI,300635.SZ
CI005029.WI,300662.SZ
CI005029.WI,300688.SZ
CI005029.WI,600051.SH
CI005029.WI,600070.SH
CI005029.WI,600082.SH
CI005029.WI,600128.SH
CI005029.WI,600149.SH
CI005029.WI,600175.SH
CI005029.WI,600200.SH
CI005029.WI,600207.SH
CI005029.WI,600212.SH
CI005029.WI,600234.SH
CI005029.WI,600382.SH
CI005029.WI,600421.SH
CI005029.WI,600510.SH
CI005029.WI,600624.SH
CI005029.WI,600634.SH
CI005029.WI,600643.SH
CI005029.WI,600668.SH
CI005029.WI,600704.SH
CI005029.WI,600730.SH
CI005029.WI,600770.SH
CI005029.WI,600784.SH
CI005029.WI,600805.SH
CI005029.WI,600832.SH
CI005029.WI,601992.SH
CI005029.WI,603060.SH
CI005029.WI,603183.SH
